p,	r,	result
109913,	1,	Regular
109919,	1,	True	
109937,	1,	Regular
109943,	1,	Regular
109961,	1,	Regular
109987,	1,	Regular
110017,	1,	True	
110023,	1,	Regular
110039,	1,	True	
110051,	1,	True	
110059,	1,	Regular
110063,	1,	True	
110069,	1,	Regular
110083,	1,	True	
110119,	1,	Regular
110129,	1,	True	
110161,	1,	True	
110183,	1,	True	
110221,	1,	Regular
110233,	1,	True	
110237,	1,	True	
110251,	1,	Regular
110261,	1,	True	
110269,	1,	Regular
110273,	1,	Regular
110281,	1,	True	
110291,	1,	Regular
110311,	1,	Regular
110321,	1,	True	
110323,	1,	Regular
110339,	1,	Regular
110359,	1,	True	
110419,	1,	Regular
110431,	1,	True	
110437,	1,	True	
110441,	1,	Regular
110459,	1,	True	
110477,	1,	Regular
110479,	1,	True	
110491,	1,	True	
110501,	1,	True	
110503,	1,	True	
110527,	1,	True	
110533,	1,	Regular
110543,	1,	Regular
110557,	1,	True	
110563,	1,	True	
110567,	1,	True	
110569,	1,	True	
110573,	1,	Regular
110581,	1,	Regular
110587,	1,	Regular
110597,	1,	Regular
110603,	1,	Regular
110609,	1,	Regular
110623,	1,	True	
110629,	1,	True	
110641,	1,	Regular
110647,	1,	Regular
110651,	1,	True	
110681,	1,	True	
110711,	1,	True	
110729,	1,	Regular
110731,	1,	Regular
110749,	1,	Regular
110753,	1,	Regular
110771,	1,	Regular
110777,	1,	True	
110807,	1,	Regular
110813,	1,	True	
110819,	1,	Regular
110821,	1,	True	
110849,	1,	True	
110863,	1,	Regular
110879,	1,	True	
110881,	1,	Regular
110899,	1,	True	
110909,	1,	True	
110917,	1,	Regular
110921,	1,	True	
110923,	1,	True	
110927,	1,	Regular
110933,	1,	Regular
110939,	1,	Regular
110947,	1,	Regular
110951,	1,	Regular
110969,	1,	Regular
110977,	1,	Regular
110989,	1,	True	
111029,	1,	True	
111031,	1,	True	
111043,	1,	Regular
111049,	1,	Regular
111053,	1,	True	
111091,	1,	True	
111103,	1,	Regular
111109,	1,	Regular
111119,	1,	True	
111121,	1,	True	
111127,	1,	Regular
111143,	1,	True	
111149,	1,	Regular
111187,	1,	True	
111191,	1,	Regular
111211,	1,	Regular
111217,	1,	True	
111227,	1,	True	
111229,	1,	True	
111253,	1,	True	
111263,	1,	Regular
111269,	1,	Regular
111271,	1,	True	
111301,	1,	Regular
111317,	1,	True	
111323,	1,	Regular
111337,	1,	True	
111341,	1,	True	
111347,	1,	Regular
111373,	1,	Regular
111409,	1,	Regular
111427,	1,	True	
111431,	1,	Regular
111439,	1,	Regular
111443,	1,	True	
111467,	1,	Regular
111487,	1,	True	
111491,	1,	True	
111493,	1,	True	
111497,	1,	Regular
111509,	1,	True	
111521,	1,	Regular
111533,	1,	Regular
111539,	1,	True	
111577,	1,	Regular
111581,	1,	True	
111593,	1,	Regular
111599,	1,	Regular
111611,	1,	Regular
111623,	1,	True	
111637,	1,	Regular
111641,	1,	True	
111653,	1,	Regular
111659,	1,	Regular
111667,	1,	True	
111697,	1,	Regular
111721,	1,	Regular
111731,	1,	Regular
111733,	1,	True	
111751,	1,	True	
111767,	1,	True	
111773,	1,	True	
111779,	1,	True	
111781,	1,	True	
111791,	1,	Regular
111799,	1,	True	
111821,	1,	True	
111827,	1,	Regular
111829,	1,	Regular
111833,	1,	True	
111847,	1,	True	
111857,	1,	Regular
111863,	1,	Regular
111869,	1,	True	
111871,	1,	Regular
111893,	1,	Regular
111913,	1,	True	
111919,	1,	Regular
111949,	1,	True	
111953,	1,	True	
111959,	1,	Regular
111973,	1,	Regular
111977,	1,	True	
111997,	1,	True	
112019,	1,	True	
112031,	1,	True	
112061,	1,	Regular
112067,	1,	True	
112069,	1,	Regular
112087,	1,	True	
112097,	1,	True	
112103,	1,	True	
112111,	1,	True	
112121,	1,	Regular
112129,	1,	True	
112139,	1,	Regular
112153,	1,	True	
112163,	1,	True	
112181,	1,	Regular
112199,	1,	True	
112207,	1,	True	
112213,	1,	True	
112223,	1,	Regular
112237,	1,	Regular
112241,	1,	True	
112247,	1,	Regular
112249,	1,	Regular
112253,	1,	Regular
112261,	1,	True	
112279,	1,	True	
112289,	1,	Regular
112291,	1,	Regular
112297,	1,	Regular
112303,	1,	Regular
112327,	1,	True	
112331,	1,	True	
112337,	1,	Regular
112339,	1,	True	
112349,	1,	True	
112361,	1,	True	
112363,	1,	Regular
112397,	1,	True	
112403,	1,	Regular
112429,	1,	Regular
112459,	1,	True	
112481,	1,	True	
112501,	1,	Regular
112507,	1,	True	
112543,	1,	True	
112559,	1,	True	
112571,	1,	True	
112573,	1,	True	
112577,	1,	Regular
112583,	1,	Regular
112589,	1,	Regular
112601,	1,	Regular
112603,	1,	True	
112621,	1,	Regular
112643,	1,	Regular
112657,	1,	True	
112663,	1,	Regular
112687,	1,	Regular
112691,	1,	True	
112741,	1,	True	
112757,	1,	True	
112759,	1,	Regular
112771,	1,	True	
112787,	1,	Regular
112799,	1,	Regular
112807,	1,	True	
112831,	1,	Regular
112843,	1,	Regular
112859,	1,	True	
112877,	1,	True	
112901,	1,	True	
112909,	1,	Regular
112913,	1,	Regular
112919,	1,	Regular
112921,	1,	True	
112927,	1,	Regular
112939,	1,	True	
112951,	1,	Regular
112967,	1,	True	
112979,	1,	Regular
112997,	1,	Regular
113011,	1,	True	
113017,	1,	Regular
113021,	1,	True	
113023,	1,	Regular
113027,	1,	True	
113039,	1,	Regular
113041,	1,	Regular
113051,	1,	Regular
113063,	1,	Regular
113081,	1,	Regular
113083,	1,	Regular
113089,	1,	Regular
113093,	1,	True	
113111,	1,	Regular
113117,	1,	Regular
113123,	1,	True	
113131,	1,	True	
113143,	1,	True	
113147,	1,	Regular
113149,	1,	Regular
113153,	1,	True	
113159,	1,	True	
113161,	1,	Regular
113167,	1,	True	
113171,	1,	Regular
113173,	1,	Regular
113177,	1,	Regular
113189,	1,	True	
113209,	1,	True	
113213,	1,	Regular
113227,	1,	Regular
113233,	1,	True	
113279,	1,	Regular
113287,	1,	Regular
113327,	1,	Regular
113329,	1,	True	
113341,	1,	True	
113357,	1,	True	
113359,	1,	Regular
113363,	1,	True	
113371,	1,	Regular
113381,	1,	Regular
113383,	1,	True	
113417,	1,	True	
113437,	1,	Regular
113453,	1,	True	
113467,	1,	True	
113489,	1,	True	
113497,	1,	True	
113501,	1,	Regular
113513,	1,	Regular
113537,	1,	True	
113539,	1,	True	
113557,	1,	Regular
113567,	1,	Regular
113591,	1,	Regular
113621,	1,	True	
113623,	1,	Regular
113647,	1,	True	
113657,	1,	Regular
113683,	1,	Regular
113717,	1,	True	
113719,	1,	Regular
113723,	1,	Regular
113731,	1,	True	
113749,	1,	Regular
113759,	1,	True	
113761,	1,	True	
113777,	1,	Regular
113779,	1,	True	
113783,	1,	True	
113797,	1,	True	
113809,	1,	Regular
113819,	1,	True	
113837,	1,	Regular
113843,	1,	Regular
113891,	1,	True	
113899,	1,	Regular
113903,	1,	Regular
113909,	1,	Regular
113921,	1,	Regular
113933,	1,	True	
113947,	1,	Regular
113957,	1,	True	
113963,	1,	Regular
113969,	1,	Regular
113983,	1,	Regular
113989,	1,	True	
114001,	1,	True	
114013,	1,	Regular
114031,	1,	Regular
114041,	1,	Regular
114043,	1,	True	
114067,	1,	True	
114073,	1,	Regular
114077,	1,	True	
114083,	1,	True	
114089,	1,	True	
114113,	1,	True	
114143,	1,	True	
114157,	1,	True	
114161,	1,	Regular
114167,	1,	Regular
114193,	1,	True	
114197,	1,	True	
114199,	1,	True	
114203,	1,	Regular
114217,	1,	Regular
114221,	1,	True	
114229,	1,	Regular
114259,	1,	True	
114269,	1,	Regular
114277,	1,	Regular
114281,	1,	True	
114299,	1,	Regular
114311,	1,	True	
114319,	1,	True	
114329,	1,	True	
114343,	1,	Regular
114371,	1,	Regular
114377,	1,	True	
114407,	1,	True	
114419,	1,	True	
114451,	1,	True	
114467,	1,	Regular
114473,	1,	True	
114479,	1,	True	
114487,	1,	True	
114493,	1,	Regular
114547,	1,	Regular
114553,	1,	True	
114571,	1,	True	
114577,	1,	Regular
114593,	1,	True	
114599,	1,	Regular
114601,	1,	Regular
114613,	1,	Regular
114617,	1,	True	
114641,	1,	True	
114643,	1,	Regular
114649,	1,	True	
114659,	1,	True	
114661,	1,	True	
114671,	1,	True	
114679,	1,	Regular
114689,	1,	Regular
114691,	1,	Regular
114713,	1,	Regular
114743,	1,	True	
114749,	1,	True	
114757,	1,	Regular
114761,	1,	Regular
114769,	1,	True	
114773,	1,	True	
114781,	1,	True	
114797,	1,	Regular
114799,	1,	Regular
114809,	1,	True	
114827,	1,	Regular
114833,	1,	Regular
114847,	1,	True	
114859,	1,	True	
114883,	1,	True	
114889,	1,	Regular
114901,	1,	True	
114913,	1,	True	
114941,	1,	True	
114967,	1,	True	
114973,	1,	Regular
114997,	1,	Regular
115001,	1,	True	
115013,	1,	True	
115019,	1,	Regular
115021,	1,	Regular
115057,	1,	True	
115061,	1,	Regular
115067,	1,	True	
115079,	1,	True	
115099,	1,	True	
115117,	1,	True	
115123,	1,	True	
115127,	1,	Regular
115133,	1,	True	
115151,	1,	Regular
115153,	1,	Regular
115163,	1,	Regular
115183,	1,	True	
115201,	1,	Regular
115211,	1,	True	
115223,	1,	Regular
115237,	1,	Regular
115249,	1,	True	
115259,	1,	Regular
115279,	1,	True	
115301,	1,	True	
115303,	1,	Regular
115309,	1,	True	
115319,	1,	True	
115321,	1,	True	
115327,	1,	Regular
115331,	1,	True	
115337,	1,	True	
115343,	1,	True	
115361,	1,	Regular
115363,	1,	True	
115399,	1,	Regular
115421,	1,	Regular
115429,	1,	True	
115459,	1,	Regular
115469,	1,	True	
115471,	1,	Regular
115499,	1,	True	
115513,	1,	True	
115523,	1,	Regular
115547,	1,	Regular
115553,	1,	Regular
115561,	1,	True	
115571,	1,	Regular
115589,	1,	Regular
115597,	1,	Regular
115601,	1,	True	
115603,	1,	Regular
115613,	1,	Regular
115631,	1,	True	
115637,	1,	Regular
115657,	1,	Regular
115663,	1,	Regular
115679,	1,	Regular
115693,	1,	True	
115727,	1,	True	
115733,	1,	True	
115741,	1,	True	
115751,	1,	Regular
115757,	1,	Regular
115763,	1,	True	
115769,	1,	Regular
115771,	1,	True	
115777,	1,	True	
115781,	1,	True	
115783,	1,	True	
115793,	1,	True	
115807,	1,	True	
115811,	1,	Regular
115823,	1,	Regular
115831,	1,	Regular
115837,	1,	True	
115849,	1,	True	
115853,	1,	Regular
115859,	1,	True	
115861,	1,	Regular
115873,	1,	True	
115877,	1,	Regular
115879,	1,	Regular
115883,	1,	Regular
115891,	1,	True	
115901,	1,	Regular
115903,	1,	True	
115931,	1,	True	
115933,	1,	Regular
115963,	1,	Regular
115979,	1,	True	
115981,	1,	True	
115987,	1,	Regular
116009,	1,	Regular
116027,	1,	True	
116041,	1,	True	
116047,	1,	True	
116089,	1,	True	
116099,	1,	Regular
116101,	1,	True	
116107,	1,	True	
116113,	1,	True	
116131,	1,	Regular
116141,	1,	Regular
116159,	1,	True	
116167,	1,	True	
116177,	1,	True	
116189,	1,	True	
116191,	1,	Regular
116201,	1,	True	
116239,	1,	True	
116243,	1,	True	
116257,	1,	Regular
116269,	1,	True	
116273,	1,	Regular
116279,	1,	Regular
116293,	1,	Regular
116329,	1,	Regular
116341,	1,	Regular
116351,	1,	Regular
116359,	1,	Regular
116371,	1,	True	
116381,	1,	Regular
116387,	1,	True	
116411,	1,	Regular
116423,	1,	True	
116437,	1,	True	
116443,	1,	True	
116447,	1,	Regular
116461,	1,	Regular
116471,	1,	Regular
116483,	1,	Regular
116491,	1,	Regular
116507,	1,	True	
116531,	1,	True	
116533,	1,	True	
116537,	1,	Regular
116539,	1,	Regular
116549,	1,	Regular
116579,	1,	Regular
116593,	1,	Regular
116639,	1,	True	
116657,	1,	True	
116663,	1,	True	
116681,	1,	Regular
116687,	1,	True	
116689,	1,	Regular
116707,	1,	True	
116719,	1,	Regular
116731,	1,	True	
116741,	1,	Regular
116747,	1,	Regular
116789,	1,	True	
116791,	1,	Regular
116797,	1,	True	
116803,	1,	Regular
116819,	1,	True	
116827,	1,	True	
116833,	1,	True	
116849,	1,	True	
116867,	1,	Regular
116881,	1,	True	
116903,	1,	True	
116911,	1,	Regular
116923,	1,	Regular
116927,	1,	True	
116929,	1,	True	
116933,	1,	Regular
116953,	1,	Regular
116959,	1,	True	
116969,	1,	True	
116981,	1,	True	
116989,	1,	Regular
116993,	1,	True	
117017,	1,	True	
117023,	1,	Regular
117037,	1,	True	
117041,	1,	Regular
117043,	1,	Regular
117053,	1,	True	
117071,	1,	Regular
117101,	1,	True	
117109,	1,	Regular
117119,	1,	True	
117127,	1,	True	
117133,	1,	Regular
117163,	1,	True	
117167,	1,	True	
117191,	1,	True	
117193,	1,	True	
117203,	1,	Regular
117209,	1,	Regular
117223,	1,	True	
117239,	1,	Regular
117241,	1,	Regular
117251,	1,	True	
117259,	1,	True	
117269,	1,	Regular
117281,	1,	True	
117307,	1,	Regular
117319,	1,	Regular
117329,	1,	Regular
117331,	1,	Regular
117353,	1,	Regular
117361,	1,	True	
117371,	1,	Regular
117373,	1,	Regular
117389,	1,	True	
117413,	1,	True	
117427,	1,	True	
117431,	1,	True	
117437,	1,	Regular
117443,	1,	True	
117497,	1,	True	
117499,	1,	True	
117503,	1,	Regular
117511,	1,	Regular
117517,	1,	Regular
117529,	1,	Regular
117539,	1,	Regular
117541,	1,	True	
117563,	1,	True	
117571,	1,	Regular
117577,	1,	Regular
117617,	1,	Regular
117619,	1,	True	
117643,	1,	Regular
117659,	1,	Regular
117671,	1,	Regular
117673,	1,	True	
117679,	1,	Regular
117701,	1,	Regular
117703,	1,	Regular
117709,	1,	Regular
117721,	1,	True	
117727,	1,	Regular
117731,	1,	Regular
117751,	1,	True	
117757,	1,	True	
117763,	1,	True	
117773,	1,	True	
117779,	1,	True	
117787,	1,	True	
117797,	1,	Regular
117809,	1,	True	
117811,	1,	Regular
117833,	1,	Regular
117839,	1,	True	
117841,	1,	Regular
117851,	1,	True	
117877,	1,	Regular
117881,	1,	Regular
117883,	1,	True	
117889,	1,	True	
117899,	1,	Regular
117911,	1,	True	
117917,	1,	True	
117937,	1,	True	
117959,	1,	True	
117973,	1,	Regular
117977,	1,	True	
117979,	1,	Regular
117989,	1,	Regular
117991,	1,	Regular
118033,	1,	Regular
118037,	1,	True	
118043,	1,	True	
118051,	1,	True	
118057,	1,	Regular
118061,	1,	Regular
118081,	1,	True	
118093,	1,	True	
118127,	1,	Regular
118147,	1,	True	
118163,	1,	Regular
118169,	1,	True	
118171,	1,	Regular
118189,	1,	Regular
118211,	1,	Regular
118213,	1,	True	
118219,	1,	True	
118247,	1,	True	
118249,	1,	True	
118253,	1,	Regular
118259,	1,	Regular
118273,	1,	Regular
118277,	1,	Regular
118297,	1,	Regular
118343,	1,	Regular
118361,	1,	Regular
118369,	1,	Regular
118373,	1,	True	
118387,	1,	Regular
118399,	1,	True	
118409,	1,	Regular
118411,	1,	True	
118423,	1,	True	
118429,	1,	Regular
118453,	1,	Regular
118457,	1,	Regular
118463,	1,	Regular
118471,	1,	Regular
118493,	1,	Regular
118529,	1,	Regular
118543,	1,	True	
118549,	1,	True	
118571,	1,	True	
118583,	1,	Regular
118589,	1,	Regular
118603,	1,	Regular
118619,	1,	True	
118621,	1,	True	
118633,	1,	Regular
118661,	1,	Regular
118669,	1,	Regular
118673,	1,	Regular
118681,	1,	True	
118687,	1,	True	
118691,	1,	Regular
118709,	1,	True	
118717,	1,	Regular
118739,	1,	Regular
118747,	1,	True	
118751,	1,	True	
118757,	1,	Regular
118787,	1,	Regular
118799,	1,	True	
118801,	1,	Regular
118819,	1,	True	
118831,	1,	Regular
118843,	1,	True	
118861,	1,	True	
118873,	1,	True	
118891,	1,	Regular
118897,	1,	Regular
118901,	1,	True	
118903,	1,	Regular
118907,	1,	True	
118913,	1,	Regular
118927,	1,	True	
118931,	1,	True	
118967,	1,	True	
118973,	1,	True	
119027,	1,	True	
119033,	1,	True	
119039,	1,	True	
119047,	1,	Regular
119057,	1,	Regular
119069,	1,	Regular
119083,	1,	True	
119087,	1,	Regular
119089,	1,	Regular
119099,	1,	True	
119101,	1,	Regular
119107,	1,	True	
119129,	1,	True	
119131,	1,	Regular
119159,	1,	True	
119173,	1,	True	
119179,	1,	Regular
119183,	1,	Regular
119191,	1,	True	
119227,	1,	Regular
119233,	1,	Regular
119237,	1,	True	
119243,	1,	Regular
119267,	1,	Regular
119291,	1,	True	
119293,	1,	Regular
119297,	1,	True	
119299,	1,	Regular
119311,	1,	Regular
119321,	1,	Regular
119359,	1,	Regular
119363,	1,	True	
119389,	1,	True	
119417,	1,	Regular
119419,	1,	Regular
119429,	1,	True	
119447,	1,	Regular
119489,	1,	True	
119503,	1,	True	
119513,	1,	Regular
119533,	1,	True	
119549,	1,	Regular
119551,	1,	Regular
119557,	1,	Regular
119563,	1,	Regular
119569,	1,	True	
119591,	1,	True	
119611,	1,	True	
119617,	1,	Regular
119627,	1,	True	
119633,	1,	True	
119653,	1,	True	
119657,	1,	True	
119659,	1,	Regular
119671,	1,	True	
119677,	1,	True	
119687,	1,	True	
119689,	1,	Regular
119699,	1,	True	
119701,	1,	True	
119723,	1,	True	
119737,	1,	True	
119747,	1,	Regular
119759,	1,	True	
119771,	1,	Regular
119773,	1,	Regular
119783,	1,	Regular
119797,	1,	True	
119809,	1,	True	
119813,	1,	Regular
119827,	1,	Regular
119831,	1,	True	
119839,	1,	Regular
119849,	1,	Regular
119851,	1,	True	
119869,	1,	True	
119881,	1,	Regular
119891,	1,	True	
119921,	1,	True	
119923,	1,	Regular
119929,	1,	True	
119953,	1,	Regular
119963,	1,	True	
119971,	1,	Regular
119981,	1,	Regular
119983,	1,	True	
119993,	1,	Regular
120011,	1,	Regular
120017,	1,	True	
120041,	1,	Regular
120047,	1,	Regular
120049,	1,	True	
120067,	1,	True	
120077,	1,	Regular
120079,	1,	Regular
120091,	1,	Regular
120097,	1,	True	
120103,	1,	Regular
120121,	1,	Regular
120157,	1,	Regular
120163,	1,	True	
120167,	1,	Regular
120181,	1,	True	
120193,	1,	True	
120199,	1,	True	
120209,	1,	Regular
120223,	1,	Regular
120233,	1,	Regular
120247,	1,	True	
120277,	1,	Regular
120283,	1,	Regular
120293,	1,	True	
120299,	1,	Regular
120319,	1,	Regular
120331,	1,	True	
120349,	1,	Regular
120371,	1,	Regular
120383,	1,	True	
120391,	1,	True	
120397,	1,	True	
120401,	1,	True	
120413,	1,	True	
120427,	1,	True	
120431,	1,	Regular
120473,	1,	Regular
120503,	1,	Regular
120511,	1,	True	
120539,	1,	Regular
120551,	1,	True	
120557,	1,	True	
120563,	1,	Regular
120569,	1,	Regular
120577,	1,	True	
120587,	1,	Regular
120607,	1,	Regular
120619,	1,	Regular
120623,	1,	True	
120641,	1,	Regular
120647,	1,	True	
120661,	1,	True	
120671,	1,	Regular
120677,	1,	True	
120689,	1,	True	
120691,	1,	True	
120709,	1,	True	
120713,	1,	True	
120721,	1,	True	
120737,	1,	Regular
120739,	1,	Regular
120749,	1,	True	
120763,	1,	Regular
120767,	1,	Regular
120779,	1,	True	
120811,	1,	Regular
120817,	1,	Regular
120823,	1,	True	
120829,	1,	Regular
120833,	1,	Regular
120847,	1,	Regular
120851,	1,	Regular
120863,	1,	True	
120871,	1,	Regular
120877,	1,	Regular
120889,	1,	True	
120899,	1,	Regular
120907,	1,	True	
120917,	1,	Regular
120919,	1,	True	
120929,	1,	True	
120937,	1,	Regular
120941,	1,	True	
120943,	1,	Regular
120947,	1,	True	
120977,	1,	True	
120997,	1,	True	
121001,	1,	Regular
121007,	1,	True	
121013,	1,	True	
121019,	1,	True	
121021,	1,	True	
121039,	1,	True	
121061,	1,	True	
121063,	1,	True	
121067,	1,	Regular
121081,	1,	Regular
121123,	1,	True	
121139,	1,	True	
121151,	1,	True	
121157,	1,	Regular
121169,	1,	Regular
121171,	1,	True	
121181,	1,	Regular
121189,	1,	True	
121229,	1,	Regular
121259,	1,	True	
121267,	1,	Regular
121271,	1,	True	
121283,	1,	True	
121291,	1,	Regular
121309,	1,	Regular
121313,	1,	Regular
121321,	1,	True	
121327,	1,	True	
121333,	1,	Regular
121343,	1,	True	
121349,	1,	True	
121351,	1,	True	
121357,	1,	Regular
121367,	1,	Regular
121369,	1,	True	
121379,	1,	Regular
121403,	1,	True	
121421,	1,	Regular
121439,	1,	True	
121441,	1,	Regular
121447,	1,	True	
121453,	1,	True	
121469,	1,	True	
121487,	1,	Regular
121493,	1,	Regular
121501,	1,	True	
121507,	1,	Regular
121523,	1,	True	
121531,	1,	Regular
121547,	1,	True	
121553,	1,	Regular
121559,	1,	Regular
121571,	1,	True	
121577,	1,	Regular
121579,	1,	True	
121591,	1,	True	
121607,	1,	True	
121609,	1,	Regular
121621,	1,	Regular
121631,	1,	Regular
121633,	1,	True	
121637,	1,	True	
121661,	1,	Regular
121687,	1,	Regular
121697,	1,	Regular
121711,	1,	True	
121721,	1,	True	
121727,	1,	Regular
121763,	1,	Regular
121787,	1,	True	
121789,	1,	True	
121843,	1,	True	
121853,	1,	True	
121867,	1,	Regular
121883,	1,	Regular
121889,	1,	Regular
121909,	1,	True	
121921,	1,	True	
121931,	1,	True	
121937,	1,	True	
121949,	1,	Regular
121951,	1,	Regular
121963,	1,	True	
121967,	1,	True	
121993,	1,	Regular
121997,	1,	True	
122011,	1,	True	
122021,	1,	Regular
122027,	1,	Regular
122029,	1,	True	
122033,	1,	True	
122039,	1,	Regular
122041,	1,	True	
122051,	1,	True	
122053,	1,	True	
122069,	1,	True	
122081,	1,	Regular
122099,	1,	True	
122117,	1,	True	
122131,	1,	Regular
122147,	1,	Regular
122149,	1,	Regular
122167,	1,	Regular
122173,	1,	True	
122201,	1,	True	
122203,	1,	Regular
122207,	1,	True	
122209,	1,	True	
122219,	1,	Regular
122231,	1,	True	
122251,	1,	True	
122263,	1,	Regular
122267,	1,	True	
122273,	1,	True	
122279,	1,	Regular
122299,	1,	Regular
122321,	1,	Regular
122323,	1,	Regular
122327,	1,	True	
122347,	1,	Regular
122363,	1,	True	
122387,	1,	Regular
122389,	1,	Regular
122393,	1,	True	
122399,	1,	True	
122401,	1,	Regular
122443,	1,	True	
122449,	1,	True	
122453,	1,	Regular
122471,	1,	True	
122477,	1,	Regular
122489,	1,	Regular
122497,	1,	Regular
122501,	1,	Regular
122503,	1,	True	
122509,	1,	True	
122527,	1,	Regular
122533,	1,	Regular
122557,	1,	True	
122561,	1,	True	
122579,	1,	True	
122597,	1,	True	
122599,	1,	Regular
122609,	1,	Regular
122611,	1,	Regular
122651,	1,	Regular
122653,	1,	Regular
122663,	1,	True	
122693,	1,	True	
122701,	1,	True	
122719,	1,	Regular
122741,	1,	Regular
122743,	1,	Regular
122753,	1,	Regular
122761,	1,	Regular
122777,	1,	True	
122789,	1,	True	
122819,	1,	Regular
122827,	1,	Regular
122833,	1,	True	
122839,	1,	True	
122849,	1,	Regular
122861,	1,	True	
122867,	1,	True	
122869,	1,	True	
122887,	1,	True	
122891,	1,	True	
122921,	1,	True	
122929,	1,	Regular
122939,	1,	Regular
122953,	1,	True	
122957,	1,	True	
122963,	1,	Regular
122971,	1,	True	
123001,	1,	True	
123007,	1,	Regular
123017,	1,	Regular
123031,	1,	True	
123049,	1,	Regular
123059,	1,	True	
123077,	1,	Regular
123083,	1,	Regular
123091,	1,	Regular
123113,	1,	Regular
123121,	1,	Regular
123127,	1,	Regular
123143,	1,	Regular
123169,	1,	True	
123191,	1,	True	
123203,	1,	Regular
123209,	1,	Regular
123217,	1,	True	
123229,	1,	True	
123239,	1,	True	
123259,	1,	Regular
123269,	1,	Regular
123289,	1,	Regular
123307,	1,	True	
123311,	1,	Regular
123323,	1,	True	
123341,	1,	Regular
123373,	1,	True	
123377,	1,	Regular
123379,	1,	Regular
123397,	1,	True	
123401,	1,	Regular
123407,	1,	Regular
123419,	1,	True	
123427,	1,	True	
123433,	1,	True	
123439,	1,	True	
123449,	1,	True	
123457,	1,	Regular
123479,	1,	Regular
123491,	1,	Regular
123493,	1,	True	
123499,	1,	True	
123503,	1,	True	
123517,	1,	Regular
123527,	1,	True	
123547,	1,	True	
123551,	1,	True	
123553,	1,	Regular
123581,	1,	True	
123583,	1,	Regular
123593,	1,	True	
123601,	1,	Regular
123619,	1,	Regular
123631,	1,	True	
123637,	1,	True	
123653,	1,	True	
123661,	1,	True	
123667,	1,	Regular
123677,	1,	Regular
123701,	1,	True	
123707,	1,	Regular
123719,	1,	True	
123727,	1,	True	
123731,	1,	Regular
123733,	1,	Regular
123737,	1,	Regular
123757,	1,	True	
123787,	1,	Regular
123791,	1,	True	
123803,	1,	Regular
123817,	1,	Regular
123821,	1,	Regular
123829,	1,	True	
123833,	1,	True	
123853,	1,	Regular
123863,	1,	Regular
123887,	1,	Regular
123911,	1,	True	
123923,	1,	True	
123931,	1,	Regular
123941,	1,	Regular
123953,	1,	Regular
123973,	1,	Regular
123979,	1,	Regular
123983,	1,	True	
123989,	1,	True	
123997,	1,	Regular
124001,	1,	Regular
124021,	1,	True	
124067,	1,	Regular
124087,	1,	True	
124097,	1,	True	
124121,	1,	True	
124123,	1,	True	
124133,	1,	Regular
124139,	1,	Regular
124147,	1,	Regular
124153,	1,	True	
124171,	1,	Regular
124181,	1,	True	
124183,	1,	Regular
124193,	1,	Regular
124199,	1,	Regular
124213,	1,	Regular
124231,	1,	True	
124247,	1,	True	
124249,	1,	Regular
124277,	1,	True	
124291,	1,	True	
124297,	1,	True	
124301,	1,	Regular
124303,	1,	Regular
124309,	1,	Regular
124337,	1,	Regular
124339,	1,	True	
124343,	1,	True	
124349,	1,	Regular
124351,	1,	True	
124363,	1,	True	
124367,	1,	Regular
124427,	1,	True	
124429,	1,	True	
124433,	1,	Regular
124447,	1,	Regular
124459,	1,	Regular
124471,	1,	True	
124477,	1,	Regular
124489,	1,	True	
124493,	1,	True	
124513,	1,	Regular
124529,	1,	Regular
124541,	1,	True	
124543,	1,	Regular
124561,	1,	True	
124567,	1,	Regular
124577,	1,	True	
124601,	1,	Regular
124633,	1,	Regular
124643,	1,	True	
124669,	1,	True	
124673,	1,	True	
124679,	1,	Regular
124693,	1,	True	
124699,	1,	Regular
124703,	1,	True	
124717,	1,	True	
124721,	1,	Regular
124739,	1,	True	
124753,	1,	True	
124759,	1,	True	
124769,	1,	True	
124771,	1,	Regular
124777,	1,	Regular
124781,	1,	True	
124783,	1,	True	
124793,	1,	Regular
124799,	1,	Regular
124819,	1,	True	
124823,	1,	True	
124847,	1,	True	
124853,	1,	Regular
124897,	1,	Regular
124907,	1,	True	
124909,	1,	Regular
124919,	1,	Regular
124951,	1,	True	
124979,	1,	True	
124981,	1,	True	
124987,	1,	Regular
124991,	1,	Regular
125003,	1,	True	
125017,	1,	True	
125029,	1,	Regular
125053,	1,	Regular
125063,	1,	Regular
125093,	1,	Regular
125101,	1,	Regular
125107,	1,	Regular
125113,	1,	True	
125117,	1,	Regular
125119,	1,	Regular
125131,	1,	True	
125141,	1,	Regular
125149,	1,	True	
125183,	1,	Regular
125197,	1,	True	
125201,	1,	True	
125207,	1,	Regular
125219,	1,	True	
125221,	1,	True	
125231,	1,	True	
125243,	1,	True	
125261,	1,	Regular
125269,	1,	Regular
125287,	1,	True	
125299,	1,	Regular
125303,	1,	True	
125311,	1,	True	
125329,	1,	True	
125339,	1,	Regular
125353,	1,	True	
125371,	1,	Regular
125383,	1,	Regular
125387,	1,	Regular
125399,	1,	True	
125407,	1,	True	
125423,	1,	Regular
125429,	1,	True	
125441,	1,	True	
125453,	1,	Regular
125471,	1,	Regular
125497,	1,	Regular
125507,	1,	True	
125509,	1,	True	
125527,	1,	True	
